key,value
44175,44175
32906,32906
39592,39592
27449,27449
37512,37512
43841,43841
33497,33497
37988,37988
31069,31069
42816,42816
26478,26478
36522,36522
3913,3913
44552,44552
38847,38847
25944,25944
43961,43961
35608,35608
15356,15356
48645,48645
16747,16747
40208,40208
10005,10005
45903,45903
41764,41764
1048,1048
33898,33898
38527,38527
49910,49910
47271,47271
32940,32940
45832,45832
50375,50375
42421,42421
39086,39086
32529,32529
46206,46206
7366,7366
6060,6060
41050,41050
47129,47129
42711,42711
29220,29220
32943,32943
48756,48756
42739,42739
39957,39957
34746,34746
27587,27587
43301,43301
48556,48556
6810,6810
48434,48434
39049,39049
50697,50697
5814,5814
14472,14472
50468,50468
1353,1353
19708,19708
39057,39057
49947,49947
44247,44247
48278,48278
668,668
49524,49524
33698,33698
32164,32164
34381,34381
35633,35633
49905,49905
30509,30509
6577,6577
34075,34075
36194,36194
12126,12126
2998,2998
34551,34551
14988,14988
36799,36799
43252,43252
7316,7316
51188,51188
38256,38256
24851,24851
42601,42601
45434,45434
37773,37773
36936,36936
31311,31311
33993,33993
32688,32688
35803,35803
39942,39942
46854,46854
22760,22760
48498,48498
20421,20421
37130,37130
32745,32745
16032,16032
43205,43205
33463,33463
31107,31107
49836,49836
35562,35562
32264,32264
42636,42636
45012,45012
36495,36495
39370,39370
46002,46002
39624,39624
38592,38592
49927,49927
32113,32113
39751,39751
43057,43057
42607,42607
50349,50349
47710,47710
33127,33127
32942,32942
49197,49197
19566,19566
2649,2649
41487,41487
37747,37747
33415,33415
3578,3578
49086,49086
34766,34766
27926,27926
7094,7094
44815,44815
47843,47843
50326,50326
24149,24149
32535,32535
49157,49157
45891,45891
4576,4576
36767,36767
20747,20747
47037,47037
36108,36108
42555,42555
34843,34843
44522,44522
37512,37512
42031,42031
12413,12413
36565,36565
15818,15818
19202,19202
50566,50566
50237,50237
45982,45982
21597,21597
39198,39198
42679,42679
45449,45449
40222,40222
32265,32265
42726,42726
42095,42095
42275,42275
2266,2266
25257,25257
35379,35379
35966,35966
46131,46131
42080,42080
39677,39677
47077,47077
48335,48335
50745,50745
907,907
37651,37651
43445,43445
38395,38395
31607,31607
42562,42562
43644,43644
49761,49761
31422,31422
3505,3505
50633,50633
48412,48412
45052,45052
49420,49420
27359,27359
37334,37334
39371,39371
31572,31572
38218,38218
44201,44201
24152,24152
44381,44381
41778,41778
33969,33969
46970,46970
35010,35010
50728,50728
42355,42355
41718,41718
47004,47004
48137,48137
36390,36390
50551,50551
37094,37094
36432,36432
4352,4352
50099,50099
245,245
14429,14429
47540,47540
32959,32959
43310,43310
46404,46404
45878,45878
24395,24395
3889,3889
41148,41148
34719,34719
32478,32478
11450,11450
36750,36750
35359,35359
7358,7358
37679,37679
30958,30958
39756,39756
37308,37308
37392,37392
44765,44765
30676,30676
48558,48558
40195,40195
46003,46003
45169,45169
47902,47902
34474,34474
32736,32736
50642,50642
31605,31605
44435,44435
46714,46714
50253,50253
34409,34409
19275,19275
38807,38807
50388,50388
6507,6507
42617,42617
31432,31432
44822,44822
45936,45936
4175,4175
49046,49046
34253,34253
40499,40499
33642,33642
31414,31414
42631,42631
40164,40164
39260,39260
38045,38045
50875,50875
41356,41356
44435,44435
48956,48956
31264,31264
39051,39051
5231,5231
37099,37099
32212,32212
36770,36770
33971,33971
47772,47772
36058,36058
34936,34936
27887,27887
38402,38402
39464,39464
40719,40719
5355,5355
48497,48497
23434,23434
39788,39788
43727,43727
48481,48481
40329,40329
11484,11484
43234,43234
43119,43119
32384,32384
34093,34093
1590,1590
44209,44209
35403,35403
45955,45955
17107,17107
51103,51103
39888,39888
35538,35538
35964,35964
42451,42451
31429,31429
34053,34053
7226,7226
11322,11322
42871,42871
32025,32025
42816,42816
46562,46562
34156,34156
40822,40822
46044,46044
31557,31557
35619,35619
41068,41068
44039,44039
49826,49826
28412,28412
38922,38922
17348,17348
48240,48240
40346,40346
37577,37577
32490,32490
23124,23124
21886,21886
41616,41616
32217,32217
41345,41345
859,859
41835,41835
42477,42477
13971,13971
9846,9846
48244,48244
47463,47463
49704,49704
38692,38692
41238,41238
2939,2939
33390,33390
50324,50324
45339,45339
12148,12148
35398,35398
35832,35832
30424,30424
22067,22067
42797,42797
6070,6070
45446,45446
45819,45819
36785,36785
25160,25160
22101,22101
34467,34467
7206,7206
5020,5020
47960,47960
40716,40716
46626,46626
22778,22778
40760,40760
1740,1740
31584,31584
48087,48087
24261,24261
37334,37334
31696,31696
49884,49884
47973,47973
4308,4308
29431,29431
37720,37720
34274,34274
47702,47702
36710,36710
46507,46507
33112,33112
43929,43929
38626,38626
35964,35964
16989,16989
46437,46437
35329,35329
33182,33182
8508,8508
12285,12285
43509,43509
5503,5503
36321,36321
1814,1814
49782,49782
38153,38153
31881,31881
32334,32334
49869,49869
48759,48759
43327,43327
23405,23405
35026,35026
40642,40642
25614,25614
38214,38214
30986,30986
31668,31668
10678,10678
45138,45138
46681,46681
33081,33081
32078,32078
47502,47502
47325,47325
39450,39450
35095,35095
33261,33261
48551,48551
45949,45949
37839,37839
30852,30852
11792,11792
46705,46705
36745,36745
51060,51060
50974,50974
16863,16863
37852,37852
47022,47022
37479,37479
44629,44629
4489,4489
49477,49477
20199,20199
25572,25572
31832,31832
33944,33944
35562,35562
48084,48084
39832,39832
45355,45355
43526,43526
49422,49422
45492,45492
47844,47844
24329,24329
1368,1368
49481,49481
36333,36333
23351,23351
14191,14191
36176,36176
49231,49231
50468,50468
21569,21569
39933,39933
33446,33446
43236,43236
39666,39666
36629,36629
31118,31118
45944,45944
46182,46182
9653,9653
20530,20530
41749,41749
46784,46784
50558,50558
50263,50263
40087,40087
8690,8690
41862,41862
28325,28325
45808,45808
14794,14794
41233,41233
39731,39731
50952,50952
37100,37100
44358,44358
33318,33318
17710,17710
45850,45850
33839,33839
47881,47881
48366,48366
307,307
44412,44412
44983,44983
437,437
35125,35125
37629,37629
31100,31100
38922,38922
31488,31488
38613,38613
40045,40045
13255,13255
31215,31215
47712,47712
36757,36757
40331,40331
36560,36560
42627,42627
37289,37289
47686,47686
41464,41464
40956,40956
45235,45235
28939,28939
13885,13885
34432,34432
3840,3840
6523,6523
42297,42297
4808,4808
36255,36255
38015,38015
35745,35745
35615,35615
18474,18474
30975,30975
36600,36600
32801,32801
45362,45362
44972,44972
37427,37427
36254,36254
41202,41202
38765,38765
46025,46025
46847,46847
38435,38435
45891,45891
45977,45977
48736,48736
48062,48062
47980,47980
42237,42237
45448,45448
47648,47648
41121,41121
5467,5467
32299,32299
48186,48186
16906,16906
49281,49281
45812,45812
40716,40716
45535,45535
39334,39334
37425,37425
41133,41133
31832,31832
37162,37162
49867,49867
30392,30392
44854,44854
36615,36615
46992,46992
51127,51127
31666,31666
50752,50752
35251,35251
47692,47692
34398,34398
2714,2714
40404,40404
31130,31130
44297,44297
32123,32123
24819,24819
44469,44469
10289,10289
39274,39274
43256,43256
36741,36741
35736,35736
31330,31330
43898,43898
46555,46555
35226,35226
44649,44649
39359,39359
8017,8017
19497,19497
38363,38363
44427,44427
36862,36862
43304,43304
32994,32994
44669,44669
33013,33013
41374,41374
45865,45865
9850,9850
45050,45050
30958,30958
43751,43751
45616,45616
23442,23442
36071,36071
42913,42913
10403,10403
40051,40051
35201,35201
21643,21643
41653,41653
33168,33168
46061,46061
32955,32955
880,880
43311,43311
35269,35269
47350,47350
35892,35892
47592,47592
31736,31736
47372,47372
25070,25070
45398,45398
40769,40769
37464,37464
40200,40200
40683,40683
35954,35954
47621,47621
29385,29385
3888,3888
40777,40777
50207,50207
31025,31025
15583,15583
36222,36222
35761,35761
48581,48581
46714,46714
48919,48919
37483,37483
17065,17065
40647,40647
30757,30757
47441,47441
49201,49201
49488,49488
45144,45144
45932,45932
31500,31500
48187,48187
39437,39437
32621,32621
43686,43686
37815,37815
43488,43488
32805,32805
6672,6672
40087,40087
21843,21843
30949,30949
39803,39803
15596,15596
36238,36238
39742,39742
8227,8227
21756,21756
19233,19233
42016,42016
37898,37898
29946,29946
50943,50943
41414,41414
45308,45308
34386,34386
37803,37803
34054,34054
31513,31513
7687,7687
36924,36924
46900,46900
38254,38254
48440,48440
31653,31653
45033,45033
41047,41047
38143,38143
26904,26904
30531,30531
32515,32515
39997,39997
43691,43691
45387,45387
45750,45750
43273,43273
40433,40433
36981,36981
50457,50457
42298,42298
45191,45191
51045,51045
45810,45810
46503,46503
48149,48149
20812,20812
12450,12450
50535,50535
43442,43442
36329,36329
32618,32618
7396,7396
23550,23550
45961,45961
29575,29575
39409,39409
31273,31273
45753,45753
39648,39648
34541,34541
5810,5810
21996,21996
46358,46358
32478,32478
33078,33078
6628,6628
38469,38469
43196,43196
7884,7884
36903,36903
327,327
46008,46008
35150,35150
16970,16970
35616,35616
49640,49640
13157,13157
29981,29981
42574,42574
46098,46098
42458,42458
47220,47220
31251,31251
37764,37764
34370,34370
46090,46090
39172,39172
33046,33046
38793,38793
48085,48085
31603,31603
49464,49464
36654,36654
47031,47031
40620,40620
24270,24270
44758,44758
32529,32529
46698,46698
50029,50029
45602,45602
49387,49387
48692,48692
48365,48365
46480,46480
44748,44748
44978,44978
19706,19706
47576,47576
32684,32684
45150,45150
12384,12384
49950,49950
38852,38852
43421,43421
35883,35883
45358,45358
35527,35527
43805,43805
45994,45994
36744,36744
43637,43637
49932,49932
35656,35656
10790,10790
37931,37931
38904,38904
35860,35860
48617,48617
48424,48424
6992,6992
25124,25124
34932,34932
37561,37561
41415,41415
6151,6151
33648,33648
39929,39929
43877,43877
20152,20152
21475,21475
48145,48145
43103,43103
41725,41725
40259,40259
40384,40384
32033,32033
33559,33559
30795,30795
48838,48838
33248,33248
38033,38033
14549,14549
14709,14709
38559,38559
19937,19937
23905,23905
35445,35445
29605,29605
34332,34332
46505,46505
40766,40766
33755,33755
48036,48036
32504,32504
34827,34827
49206,49206
49485,49485
21956,21956
31436,31436
39857,39857
42866,42866
3608,3608
49420,49420
18116,18116
23561,23561
25057,25057
44762,44762
46457,46457
44085,44085
49047,49047
43117,43117
35390,35390
42791,42791
45151,45151
47517,47517
47116,47116
31428,31428
29711,29711
43973,43973
38719,38719
34620,34620
42796,42796
37103,37103
32947,32947
20647,20647
37898,37898
33082,33082
44342,44342
32388,32388
42305,42305
46299,46299
47646,47646
49263,49263
39547,39547
41361,41361
31407,31407
10088,10088
10873,10873
34311,34311
47334,47334
48636,48636
33119,33119
37263,37263
183,183
32609,32609
42565,42565
43504,43504
40467,40467
44535,44535
50931,50931
41438,41438
43452,43452
48139,48139
40144,40144
41900,41900
43976,43976
40576,40576
49726,49726
51078,51078
47631,47631
49141,49141
35849,35849
17211,17211
17865,17865
47094,47094
36675,36675
33719,33719
11585,11585
4244,4244
38398,38398
28218,28218
45171,45171
46649,46649
40490,40490
32446,32446
17964,17964
39114,39114
49189,49189
7853,7853
41008,41008
47696,47696
50526,50526
29432,29432
1869,1869
50825,50825
33495,33495
36772,36772
47373,47373
34971,34971
18173,18173
42140,42140
38377,38377
34109,34109
33166,33166
50374,50374
22756,22756
32125,32125
16387,16387
40901,40901
30804,30804
31332,31332
35189,35189
41393,41393
46226,46226
41562,41562
33574,33574
42482,42482
32027,32027
29507,29507
44351,44351
5005,5005
5189,5189
45188,45188
18887,18887
47489,47489
42663,42663
42162,42162
38846,38846
44695,44695
45548,45548
28576,28576
47300,47300
39799,39799
45012,45012
47533,47533
35674,35674
42060,42060
45923,45923
35238,35238
46543,46543
21432,21432
35646,35646
42296,42296
43184,43184
10701,10701
36990,36990
5117,5117
42135,42135
35701,35701
41516,41516
666,666
27606,27606
676,676
35219,35219
39558,39558
5157,5157
47724,47724
45579,45579
39000,39000
33833,33833
43512,43512
37643,37643
7503,7503
51169,51169
31224,31224
50390,50390
42506,42506
27123,27123
29405,29405
50451,50451
3028,3028
40913,40913
31944,31944
13247,13247
35520,35520
42848,42848
25758,25758
40824,40824
36976,36976
45616,45616
49323,49323
45275,45275
32649,32649
31368,31368
42051,42051
6981,6981
31695,31695
38650,38650
37808,37808
43902,43902
19701,19701
10696,10696
26768,26768
45590,45590
32988,32988
44493,44493
33230,33230
37674,37674
40000,40000
23011,23011
38471,38471
7468,7468
40824,40824
36703,36703
31834,31834
2008,2008
26710,26710
45787,45787
49537,49537
36945,36945
1230,1230
7023,7023
45728,45728
6154,6154
40037,40037
49805,49805
24096,24096
20985,20985
37636,37636
46682,46682
48357,48357
47121,47121
32874,32874
37849,37849
31390,31390
36095,36095
35273,35273
41922,41922
40654,40654
49336,49336
44368,44368
34282,34282
37879,37879
47831,47831
28648,28648
37084,37084
23302,23302
51166,51166
26108,26108
47902,47902
49334,49334
36871,36871
39291,39291
44495,44495
34619,34619
8286,8286
32626,32626
4794,4794
40936,40936
21549,21549
36775,36775
31796,31796
44561,44561
50185,50185
36372,36372
37322,37322
46741,46741
30901,30901
39202,39202
30841,30841
45485,45485
19332,19332
42808,42808
42882,42882
40277,40277
21347,21347
14918,14918
33610,33610
32215,32215
7736,7736
15660,15660
18152,18152
47308,47308
35238,35238
34158,34158
4548,4548
42436,42436
41805,41805
31484,31484
34025,34025
49465,49465
47931,47931
34722,34722
39883,39883
36324,36324
46157,46157
14751,14751
31754,31754
50819,50819
42855,42855
50105,50105
50210,50210
32348,32348
49947,49947
42426,42426
33467,33467
256,256
35892,35892
50858,50858
39818,39818
45147,45147
4143,4143
33466,33466
40590,40590
32163,32163
41286,41286
50854,50854
32344,32344
39028,39028
46222,46222
35299,35299
40975,40975
17340,17340
42923,42923
48588,48588
22991,22991
6217,6217
153,153
46196,46196
37119,37119
46007,46007
45930,45930
35200,35200
39716,39716
40074,40074
40651,40651
30906,30906
41830,41830
44894,44894
30885,30885
47313,47313
35306,35306
46595,46595
32653,32653
43863,43863
50662,50662
11032,11032
50462,50462
22314,22314
40785,40785
41338,41338
50478,50478
32859,32859
44736,44736
42794,42794
9063,9063
28090,28090
48729,48729
45989,45989
34277,34277
163,163
45882,45882
34131,34131
40328,40328
30196,30196
32158,32158
12852,12852
35516,35516
45338,45338
31348,31348
42983,42983
37196,37196
42254,42254
29760,29760
31229,31229
43996,43996
10483,10483
2821,2821
17460,17460
50949,50949
10043,10043
37032,37032
45673,45673
48938,48938
49511,49511
45265,45265
37250,37250
10068,10068
49768,49768
8477,8477
45637,45637
35193,35193
28354,28354
2209,2209
35505,35505
34878,34878
32885,32885
48057,48057
41033,41033
13523,13523
49041,49041
22505,22505
23206,23206
44583,44583
30772,30772
35077,35077
50626,50626
46982,46982
37547,37547
4484,4484
7459,7459
46557,46557
41093,41093
33548,33548
5404,5404
26563,26563
36363,36363
22600,22600
46766,46766
51058,51058
15820,15820
47084,47084
51194,51194
27546,27546
38432,38432
33989,33989
30746,30746
39051,39051
32054,32054
31752,31752
30775,30775
33116,33116
48644,48644
1372,1372
23569,23569
38962,38962
51177,51177
46507,46507
40478,40478
35030,35030
37526,37526
3380,3380
821,821
35971,35971
34386,34386
10386,10386
43324,43324
32589,32589
36074,36074
41951,41951
39136,39136
5099,5099
27258,27258
36445,36445
50315,50315
46338,46338
42672,42672
38793,38793
44682,44682
49482,49482
36707,36707
50416,50416
34711,34711
34314,34314
17264,17264
40264,40264
49195,49195
41572,41572
49115,49115
38263,38263
34693,34693
34143,34143
15260,15260
42582,42582
50844,50844
33324,33324
34541,34541
34668,34668
38147,38147
18550,18550
43191,43191
43441,43441
43578,43578
22449,22449
33906,33906
45571,45571
19376,19376
35943,35943
48665,48665
49739,49739
50502,50502
37504,37504
41363,41363
4319,4319
47677,47677
38278,38278
33567,33567
40732,40732
47854,47854
39270,39270
42951,42951
32371,32371
35181,35181
46106,46106
45887,45887
9000,9000
20992,20992
50053,50053
44387,44387
44540,44540
40016,40016
18321,18321
42478,42478
34405,34405
48153,48153
40811,40811
17050,17050
38839,38839
40720,40720
45904,45904
50643,50643
36582,36582
42808,42808
1644,1644
2539,2539
44876,44876
46570,46570
35385,35385
15743,15743
17962,17962
44916,44916
43606,43606
15155,15155
37040,37040
31338,31338
41821,41821
39371,39371
32182,32182
43828,43828
35137,35137
3944,3944
34095,34095
30813,30813
36420,36420
49680,49680
42073,42073
49761,49761
3026,3026
41498,41498
23892,23892
43993,43993
46021,46021
36879,36879
32830,32830
15975,15975
10623,10623
2669,2669
43168,43168
36944,36944
41074,41074
40834,40834
42879,42879
30973,30973
35424,35424
47888,47888
33391,33391
50428,50428
42889,42889
48455,48455
51111,51111
35230,35230
39668,39668
49411,49411
43653,43653
38104,38104
50095,50095
44661,44661
42992,42992
47349,47349
50222,50222
44608,44608
33629,33629
51066,51066
23862,23862
17798,17798
40273,40273
39919,39919
35172,35172
48932,48932
50740,50740
34766,34766
16265,16265
48153,48153
13426,13426
50906,50906
43181,43181
33020,33020
30973,30973
37475,37475
39986,39986
49931,49931
28237,28237
27118,27118
30753,30753
37749,37749
45197,45197
48199,48199
38848,38848
50168,50168
22983,22983
41140,41140
44622,44622
50691,50691
43510,43510
36458,36458
38194,38194
34049,34049
7737,7737
18,18
48936,48936
38009,38009
45926,45926
11317,11317
44450,44450
41400,41400
37810,37810
46624,46624
46278,46278
44571,44571
15784,15784
42616,42616
41075,41075
35910,35910
22992,22992
6272,6272
33438,33438
33822,33822
1692,1692
5909,5909
48003,48003
45719,45719
33863,33863
45997,45997
16122,16122
47823,47823
32460,32460
4812,4812
39569,39569
43182,43182
41784,41784
